"","V1","V2"
"1","TUBA1B","ENSG00000121031"
"2","TUBA1B","ACVR1"
"3","TUBA1B","CDK2"
"4","TUBA1B","EIF2AK4"
"5","TUBA1B","CSNK1G3"
"6","TUBA1B","BRD3"
"7","TUBA1B","CAMKK2"
"8","TUBA1B","ENSG00000206300"
"9","TUBA1B","ULK3"
"10","TUBA1B","ACVR1B"
"11","TUBA1B","ACVR2B"
"12","TUBA1B","PLK4"
"13","TUBA1B","INPPL1"
"14","TUBA1B","DOK1"
"15","TUBA1B","DOK2"
"16","TUBA1B","SHC1"
"17","TUBA1B","PIP4K2C"
"18","TUBA1B","ENSG00000147507"
"19","TUBA1B","ACOX3"
"20","TUBA1B","ACTN4"
"21","TUBA1B","ADCK3"
"22","TUBA1B","ANAPC5"
"23","TUBA1B","ANAPC7"
"24","TUBA1B","ABL2"
"25","TUBA1B","BMPR1A"
"26","TUBA1B","C2CD5"
"27","TUBA1B","CAMK2B"
"28","TUBA1B","CDK12"
"29","TUBA1B","ANP32A"
"30","TUBA1B","AP2A1"
"31","TUBA1B","AP2B1"
"32","TUBA1B","AP2M1"
"33","TUBA1B","ARAF"
"34","TUBA1B","ATP5B"
"35","TUBA1B","ATP5C1"
"36","TUBA1B","AZI2"
"37","TUBA1B","EIF3J"
"38","TUBA1B","EPHB1"
"39","TUBA1B","EPHB4"
"40","TUBA1B","FGFR1"
"41","TUBA1B","FRYL"
"42","TUBA1B","GAK"
"43","TUBA1B","GSK3A"
"44","TUBA1B","CSNK1D"
"45","TUBA1B","CSNK1E"
"46","TUBA1B","CSNK2A1"
"47","TUBA1B","MAPK9"
"48","TUBA1B","MARK2"
"49","TUBA1B","MARK4"
"50","TUBA1B","MELK"
"51","TUBA1B","MLLT1"
"52","TUBA1B","NEK11"
"53","TUBA1B","NEK9"
"54","TUBA1B","JAK1"
"55","TUBA1B","JAK2"
"56","TUBA1B","KIAA0195"
"57","TUBA1B","MAP3K3"
"58","TUBA1B","MAPK1"
"59","TUBA1B","MAPK14"
"60","TUBA1B","MAPK3"
"61","TUBA1B","MAPK6"
"62","TUBA1B","PRKAA1"
"63","TUBA1B","PRKAB2"
"64","TUBA1B","PRKCB"
"65","TUBA1B","PTK2"
"66","TUBA1B","PTPN18"
"67","TUBA1B","RPS6KA3"
"68","TUBA1B","NLK"
"69","TUBA1B","PAK4"
"70","TUBA1B","PDE4A"
"71","TUBA1B","PDHA1"
"72","TUBA1B","PKN1"
"73","TUBA1B","STK16"
"74","TUBA1B","SYK"
"75","TUBA1B","TBK1"
"76","TUBA1B","TEC"
"77","TUBA1B","TESK2"
"78","TUBA1B","TNFRSF14"
"79","TUBA1B","TNK2"
"80","TUBA1B","SPEG"
"81","TUBA1B","SRC"
"82","TUBA1B","SRRM1"
"83","TUBA1B","SRRM2"
"84","TUBA1B","SSB"
"85","TUBA1B","TTN"
"86","TUBA1B","TYK2"
"87","TUBA1B","ENSG00000105216"
"88","TUBA1B","ENSG00000206406"
"89","TUBA1B","CDK13"
"90","TUBA1B","MARK1"
"91","TUBA1B","ATF2"
"92","TUBA1B","MTOR"
"93","TUBA1B","MARK3"
"94","TUBA1B","NTRK1"
"95","TUBA1B","TNK1"
"96","TUBA1B","WEE1"
"97","TUBA1B","CDK1"
"98","TUBA1B","CSK"
"99","TUBA1B","FYN"
"100","TUBA1B","YES1"
"101","TUBA1B","PRKCA"
"102","TUBA1B","PRKCD"
"103","TUBA1B","DYRK1A"
"104","TUBA1B","CAMK2G"
"105","TUBA1B","BRAF"
"106","TUBA1B","ADK"
"107","TUBA1B","TANK"
"108","TUBA1B","CSNK2A2"
"109","TUBA1B","BMP2K"
"110","TUBA1B","CSNK2B"
"111","TUBA1B","RIPK2"
"112","TUBA1B","ANXA2"
"113","TUBA1B","KIT"
"114","TUBA1B","ALDOA"
"115","TUBA1B","ATAD3B"
"116","TUBA1B","AURKB"
"117","TUBA1B","CLK1"
"118","TUBA1B","FER"
"119","TUBA1B","MAP2K2"
"120","TUBA1B","SIK2"
"121","TUBA1B","SIK3"
"122","TUBA1B","PRKD2"
"123","TUBA1B","PTK2B"
"124","TUBA1B","TAOK1"
"125","TUBA1B","TBKBP1"
"126","TUBA1B","PDPK1"
"127","TUBA1B","LIMK1"
"128","TUBA1B","ALPK3"
"129","TUBA1B","AAK1"
"130","TUBA1B","BTK"
"131","TUBA1B","CCNH"
"132","TUBA1B","EIF2AK1"
"133","TUBA1B","DCK"
"134","TUBA1B","DCTPP1"
"135","TUBA1B","DDR1"
"136","TUBA1B","G3BP1"
"137","TUBA1B","GRAMD1A"
"138","TUBA1B","HIPK1"
"139","TUBA1B","EPHB2"
"140","TUBA1B","FAM83A"
"141","TUBA1B","MAP3K2"
"142","TUBA1B","MAP3K4"
"143","TUBA1B","MAP4K2"
"144","TUBA1B","MAP4K5"
"145","TUBA1B","LIMK2"
"146","TUBA1B","MAP3K11"
"147","TUBA1B","MNAT1"
"148","TUBA1B","PKN3"
"149","TUBA1B","PRKCQ"
"150","TUBA1B","TGFBR1"
"151","TUBA1B","ENSG00000091436"
"152","TUBA1B","ENSG00000137332"
"153","TUBA1B","GSK3B"
"154","TUBA1B","AURKA"
"155","TUBA1B","CDK9"
"156","TUBA1B","TMX1"
